Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1297.28,1678951,98.11,10905,471.51
astar,true,1204.88,1685458,98.49,10905,472.81
bfs,true,930.67,1678951,98.11,10905,363.75
dfs,true,394.90,799240,46.71,10905,337.85
wallFollower,true,667.71,1834258,107.19,10905,596.79
dijkstra,false,1425.97,1726676,98.56,8659,562.42
astar,false,1306.16,1740638,99.36,8659,512.63
bfs,false,974.40,1726680,98.56,8659,509.37
dfs,false,477.52,902900,51.54,18723,255.79
wallFollower,false,735.33,1911455,109.11,130481,523.51
