Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,382.86,486870,97.37,5534,139.53
astar,true,387.01,490898,98.18,5534,134.85
bfs,true,317.38,486877,97.38,5534,101.48
dfs,true,126.45,186605,37.32,5534,91.27
wallFollower,true,279.26,631951,126.39,5534,106.19
dijkstra,false,372.27,501582,97.99,4451,162.16
astar,false,354.82,506451,98.94,4451,163.75
bfs,false,262.85,501582,97.99,4451,186.43
dfs,false,113.36,222434,43.45,10420,113.58
wallFollower,false,222.02,541898,105.86,39330,176.76
