Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,331.53,444497,98.50,5449,169.14
astar,true,344.61,447223,99.11,5449,147.77
bfs,true,278.38,444498,98.50,5449,158.98
dfs,true,151.14,263210,58.33,5449,96.97
wallFollower,true,163.80,381399,84.52,5449,105.40
dijkstra,false,345.72,456700,98.86,4496,178.36
astar,false,351.54,460357,99.66,4496,170.75
bfs,false,278.26,456701,98.86,4496,154.69
dfs,false,147.48,253321,54.84,8731,115.62
wallFollower,false,228.09,518648,112.27,37158,171.27
