Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3637.24,4254844,97.78,18029,1757.66
astar,true,3157.94,4275771,98.27,18029,1680.82
bfs,true,2398.55,4254843,97.78,18029,1614.23
dfs,true,1211.02,2659112,61.11,18029,997.56
wallFollower,true,1271.53,3401309,78.17,18029,1072.60
dijkstra,false,4140.03,4385786,98.46,14650,1210.02
astar,false,3300.48,4423896,99.31,14650,1145.50
bfs,false,2465.09,4385785,98.46,14650,1633.29
dfs,false,996.56,1885322,42.32,33891,653.64
wallFollower,false,1571.14,4103547,92.12,335664,1337.05
