Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6886.03,6921172,98.43,24842,613.99
astar,true,5579.59,6943732,98.76,24842,579.24
bfs,true,4195.22,6921174,98.43,24842,1301.73
dfs,true,1454.61,2673226,38.02,24842,838.33
wallFollower,true,3338.57,8740882,124.31,24842,1122.68
dijkstra,false,7639.02,7104370,98.70,19482,2842.96
astar,false,5631.13,7157364,99.43,19482,2601.01
bfs,false,4113.09,7104375,98.70,19482,2022.83
dfs,false,1297.21,2542241,35.32,69708,1164.18
wallFollower,false,3346.79,8525505,118.44,518264,2121.79
