Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,41.04,41562,92.36,1519,8.84
astar,true,42.69,42557,94.57,1519,5.67
bfs,true,33.52,41560,92.36,1519,7.14
dfs,true,15.98,20104,44.68,1519,4.19
wallFollower,true,29.75,51082,113.52,1519,4.97
dijkstra,false,39.40,44964,97.60,1316,11.45
astar,false,40.85,45523,98.81,1316,11.03
bfs,false,32.19,44964,97.60,1316,13.35
dfs,false,14.29,21363,46.37,2649,4.98
wallFollower,false,21.86,39693,86.17,4161,9.57
