Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,856.05,1105885,98.30,9010,365.54
astar,true,831.81,1110702,98.73,9010,340.81
bfs,true,645.95,1105883,98.30,9010,322.27
dfs,true,299.42,564799,50.20,9010,268.56
wallFollower,true,475.94,1127388,100.21,9010,296.90
dijkstra,false,893.06,1129860,98.10,6704,347.50
astar,false,815.02,1140440,99.02,6704,305.15
bfs,false,632.43,1129865,98.10,6704,357.53
dfs,false,258.58,418472,36.33,13869,244.16
wallFollower,false,447.19,1101931,95.67,84349,277.91
