Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3332.69,3840760,97.98,17564,2124.61
astar,true,2995.18,3856552,98.38,17564,2051.73
bfs,true,2254.92,3840758,97.98,17564,1925.62
dfs,true,1007.11,1746767,44.56,17564,1083.50
wallFollower,true,1732.91,4363448,111.31,17564,1884.77
dijkstra,false,3748.57,3943663,98.26,13564,1641.90
astar,false,2992.33,3977074,99.10,13564,1561.41
bfs,false,2206.19,3943656,98.26,13564,1621.50
dfs,false,1181.18,2177444,54.26,35714,1030.64
wallFollower,false,1914.39,4667281,116.30,297155,1502.21
