Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,52.76,59237,96.71,1865,19.07
astar,true,55.44,59872,97.75,1865,17.54
bfs,true,44.11,59238,96.72,1865,16.98
dfs,true,17.13,24651,40.25,1865,14.00
wallFollower,true,38.04,74295,121.30,1865,19.47
dijkstra,false,52.76,60227,96.06,1515,20.07
astar,false,54.10,61456,98.02,1515,21.77
bfs,false,42.24,60226,96.06,1515,14.69
dfs,false,17.52,23548,37.56,2803,14.29
wallFollower,false,37.25,68917,109.93,5594,16.50
