Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,391.89,543442,98.58,6002,142.90
astar,true,389.99,545450,98.95,6002,127.74
bfs,true,311.60,543440,98.58,6002,137.33
dfs,true,139.66,274212,49.74,6002,136.85
wallFollower,true,219.39,559791,101.55,6002,120.84
dijkstra,false,430.96,554154,98.20,4693,112.76
astar,false,413.33,559303,99.11,4693,109.01
bfs,false,314.51,554156,98.20,4693,178.72
dfs,false,177.35,331423,58.73,9529,66.46
wallFollower,false,246.80,593623,105.20,44863,177.71
