Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,292.29,394166,97.33,5064,163.52
astar,true,290.50,397144,98.06,5064,151.98
bfs,true,226.32,394170,97.33,5064,147.22
dfs,true,92.22,192949,47.64,5064,118.97
wallFollower,true,179.19,428958,105.92,5064,187.19
dijkstra,false,318.02,408684,98.56,4210,41.75
astar,false,302.29,411962,99.35,4210,33.01
bfs,false,226.06,408684,98.56,4210,72.64
dfs,false,125.35,189485,45.69,8842,42.02
wallFollower,false,170.13,409483,98.75,32580,95.52
