Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1541.74,1960708,98.04,11300,938.33
astar,true,1433.31,1970173,98.51,11300,905.71
bfs,true,1086.87,1960716,98.04,11300,730.20
dfs,true,495.65,974340,48.72,11300,499.63
wallFollower,true,805.08,2061964,103.10,11300,900.99
dijkstra,false,1693.14,2025822,98.94,10346,426.46
astar,false,1424.92,2038671,99.57,10346,369.25
bfs,false,1038.27,2025825,98.94,10346,373.84
dfs,false,435.67,864020,42.20,24083,279.63
wallFollower,false,863.63,2227083,108.77,151248,438.50
