Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1134.51,1504489,98.25,10700,494.53
astar,true,1061.19,1510560,98.65,10700,465.78
bfs,true,839.78,1504488,98.25,10700,464.83
dfs,true,364.10,743320,48.54,10700,361.03
wallFollower,true,609.12,1585931,103.57,10700,430.89
dijkstra,false,1188.17,1543912,98.49,8208,710.74
astar,false,1053.13,1556886,99.31,8208,652.23
bfs,false,803.66,1543917,98.49,8208,630.83
dfs,false,283.07,574713,36.66,24502,358.91
wallFollower,false,629.00,1669864,106.52,113837,539.74
