Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,116.28,148025,97.87,3000,49.30
astar,true,120.06,149256,98.68,3000,48.56
bfs,true,97.71,148026,97.87,3000,35.25
dfs,true,41.91,68054,44.99,3000,22.34
wallFollower,true,78.83,169364,111.98,3000,46.22
dijkstra,false,119.06,150529,97.22,2201,46.16
astar,false,122.48,153048,98.85,2201,44.94
bfs,false,96.20,150529,97.23,2201,35.43
dfs,false,44.95,61435,39.68,4136,28.42
wallFollower,false,74.81,160087,103.40,12466,31.38
