Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1780.05,2173041,98.55,12327,700.33
astar,true,1634.75,2180507,98.89,12327,638.88
bfs,true,1271.88,2173043,98.55,12327,706.83
dfs,true,452.60,939964,42.63,12327,451.80
wallFollower,true,914.89,2542152,115.29,12327,495.08
dijkstra,false,1905.71,2230851,98.82,10420,409.56
astar,false,1639.82,2246773,99.53,10420,357.06
bfs,false,1227.62,2230850,98.82,10420,423.36
dfs,false,459.06,870678,38.57,23093,241.39
wallFollower,false,849.02,2197382,97.34,172107,384.33
