Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5476.40,6017331,98.24,22262,1374.56
astar,true,4487.53,6037298,98.57,22262,1253.35
bfs,true,3296.69,6017334,98.24,22262,1659.17
dfs,true,1346.45,2953105,48.21,22262,1058.50
wallFollower,true,2340.40,6364028,103.90,22262,1181.35
dijkstra,false,6153.06,6176893,98.50,18078,2350.85
astar,false,4395.22,6224097,99.26,18078,2325.44
bfs,false,3196.21,6176897,98.50,18078,1789.11
dfs,false,1419.73,2902513,46.29,54314,1690.25
wallFollower,false,2322.61,6459471,103.01,485077,1993.99
