Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2054.23,2617240,98.95,14451,1141.39
astar,true,1797.85,2623317,99.18,14451,1094.58
bfs,true,1388.89,2617238,98.95,14451,980.22
dfs,true,777.83,1559383,58.96,14451,858.54
wallFollower,true,879.53,2184240,82.58,14451,846.77
dijkstra,false,2350.47,2667371,98.51,11306,842.34
astar,false,1973.64,2687215,99.24,11306,946.90
bfs,false,1455.06,2667374,98.51,11306,1105.79
dfs,false,825.58,1691858,62.48,31487,794.40
wallFollower,false,1169.06,3060576,113.03,203956,981.56
