Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,232.37,312151,97.55,4125,142.17
astar,true,234.77,314377,98.24,4125,136.34
bfs,true,193.27,312154,97.55,4125,127.64
dfs,true,79.10,137214,42.88,4125,73.34
wallFollower,true,160.46,369618,115.51,4125,127.57
dijkstra,false,244.87,321987,98.29,3443,96.52
astar,false,245.06,325379,99.33,3443,96.57
bfs,false,186.68,321990,98.29,3443,87.57
dfs,false,106.50,168854,51.55,7817,45.40
wallFollower,false,149.96,307059,93.74,24596,95.96
