Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1452.70,1861893,97.93,11281,698.90
astar,true,1358.97,1870854,98.40,11281,702.65
bfs,true,1048.34,1861904,97.93,11281,631.90
dfs,true,403.03,790870,41.60,11281,437.14
wallFollower,true,823.36,2231495,117.37,11281,859.81
dijkstra,false,1555.20,1920293,98.66,9394,647.47
astar,false,1341.07,1935646,99.45,9394,734.00
bfs,false,1016.55,1920297,98.66,9394,620.43
dfs,false,480.14,1022548,52.54,22520,551.46
wallFollower,false,690.92,1882293,96.71,148145,614.22
