Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,468.30,648642,98.09,6502,238.44
astar,true,461.22,651375,98.51,6502,235.54
bfs,true,366.55,648642,98.09,6502,187.15
dfs,true,196.58,368402,55.71,6502,208.64
wallFollower,true,228.63,591413,89.44,6502,189.37
dijkstra,false,518.56,664534,98.16,5043,281.64
astar,false,484.79,671052,99.12,5043,269.87
bfs,false,379.14,664534,98.16,5043,228.18
dfs,false,163.56,263051,38.86,11603,137.54
wallFollower,false,354.16,824952,121.86,52441,242.26
