Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3927.64,4425017,98.33,19272,1065.95
astar,true,3302.78,4438042,98.62,19272,932.68
bfs,true,2471.30,4425022,98.33,19272,972.89
dfs,true,933.76,1907206,42.38,19272,621.15
wallFollower,true,1893.11,5204794,115.66,19272,1180.02
dijkstra,false,4254.34,4543414,98.62,15189,2412.35
astar,false,3350.49,4576642,99.34,15189,2303.86
bfs,false,2444.35,4543417,98.62,15189,1799.54
dfs,false,926.06,1686741,36.61,56395,846.09
wallFollower,false,1821.33,4838963,105.03,333882,1888.49
