Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,971.18,1256504,98.16,8971,418.79
astar,true,884.45,1261689,98.57,8971,360.97
bfs,true,727.26,1256508,98.16,8971,384.58
dfs,true,344.50,666891,52.10,8971,280.87
wallFollower,true,461.02,1234934,96.48,8971,400.98
dijkstra,false,1035.95,1293657,98.73,7536,435.82
astar,false,900.80,1303528,99.48,7536,406.77
bfs,false,701.56,1293657,98.73,7536,347.68
dfs,false,335.94,661594,50.49,18648,297.19
wallFollower,false,556.14,1368602,104.44,96432,406.81
