Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3496.17,4124984,98.10,17995,1377.89
astar,true,3062.64,4139291,98.44,17995,1369.26
bfs,true,2279.46,4124983,98.10,17995,1437.22
dfs,true,1021.64,2095944,49.84,17995,1059.75
wallFollower,true,1547.86,4235492,100.73,17995,1589.44
dijkstra,false,4058.52,4251268,98.75,14939,1756.10
astar,false,3183.31,4280863,99.44,14939,1544.23
bfs,false,2440.13,4251267,98.75,14939,1305.45
dfs,false,920.65,1824616,42.38,39743,920.86
wallFollower,false,1666.13,4320587,100.36,324964,1506.73
