Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5288.32,5688113,98.41,22118,2214.02
astar,true,4393.62,5706840,98.73,22118,2024.04
bfs,true,3372.00,5688116,98.41,22118,1627.57
dfs,true,1332.20,2755331,47.67,22118,998.76
wallFollower,true,2370.32,6071409,105.04,22118,1759.00
dijkstra,false,5897.36,5833043,98.58,16807,2287.44
astar,false,4444.71,5877606,99.33,16807,2011.12
bfs,false,3259.56,5833045,98.58,16807,2391.04
dfs,false,1227.97,2396888,40.51,43179,1066.04
wallFollower,false,2457.25,6146623,103.88,453623,2295.27
