Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,203.92,274331,97.54,4047,101.15
astar,true,205.37,276659,98.37,4047,102.09
bfs,true,162.15,274334,97.54,4047,83.12
dfs,true,64.72,104669,37.22,4047,49.57
wallFollower,true,149.11,357098,126.97,4047,68.57
dijkstra,false,210.76,279925,97.23,3181,89.40
astar,false,212.66,283839,98.59,3181,72.87
bfs,false,163.16,279925,97.23,3181,88.42
dfs,false,70.60,102740,35.69,6605,50.67
wallFollower,false,128.92,280606,97.47,23727,91.52
