Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6290.54,6569682,98.63,23982,2378.66
astar,true,5259.94,6588904,98.91,23982,2252.35
bfs,true,3923.62,6569684,98.63,23982,1950.12
dfs,true,1460.46,2903060,43.58,23982,1319.23
wallFollower,true,2862.56,7539613,113.19,23982,1685.09
dijkstra,false,6896.72,6715966,98.48,18459,2404.43
astar,false,5008.40,6767098,99.23,18459,2247.66
bfs,false,3694.65,6715966,98.48,18459,2104.82
dfs,false,1495.60,3108191,45.58,44243,1387.97
wallFollower,false,2604.12,7453789,109.30,518252,2074.46
