Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4032.47,4566852,98.19,19161,2114.87
astar,true,3502.61,4584631,98.57,19161,2020.44
bfs,true,2695.35,4566862,98.19,19161,1604.86
dfs,true,935.20,1716449,36.90,19161,814.36
wallFollower,true,2192.66,5887760,126.58,19161,1755.62
dijkstra,false,4519.94,4683106,98.35,15236,1187.49
astar,false,3558.00,4718417,99.09,15236,1089.12
bfs,false,2590.95,4683103,98.35,15236,1490.92
dfs,false,1105.19,2141338,44.97,56413,668.17
wallFollower,false,2350.62,5883187,123.55,360151,1618.17
