Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5976.84,6346554,97.94,22199,2507.06
astar,true,4819.09,6369853,98.30,22199,2363.58
bfs,true,3719.39,6346558,97.94,22199,2041.49
dfs,true,1528.72,2781382,42.92,22199,1391.44
wallFollower,true,2854.40,7419159,114.49,22199,2164.77
dijkstra,false,6779.88,6551981,98.76,19149,2066.64
astar,false,5129.66,6596365,99.43,19149,2022.91
bfs,false,3682.19,6551983,98.76,19149,1955.73
dfs,false,1338.82,2649292,39.94,62992,873.62
wallFollower,false,2440.84,6393962,96.38,479496,1830.90
