Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2346.40,2818717,97.87,14629,1364.43
astar,true,2137.11,2829352,98.24,14629,1291.70
bfs,true,1603.95,2818729,97.87,14629,1203.89
dfs,true,839.63,1654688,57.45,14629,698.62
wallFollower,true,917.24,2462424,85.50,14629,951.93
dijkstra,false,2557.13,2904181,98.50,11256,1446.29
astar,false,2200.85,2926763,99.27,11256,1420.73
bfs,false,1625.83,2904181,98.50,11256,1348.83
dfs,false,847.85,1645084,55.79,30938,871.22
wallFollower,false,1389.73,3427733,116.26,222808,1261.99
