Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1008.13,1339033,98.37,9963,472.46
astar,true,926.79,1343883,98.72,9963,418.43
bfs,true,724.77,1339037,98.37,9963,354.06
dfs,true,358.93,762074,55.98,9963,365.69
wallFollower,true,450.70,1208150,88.75,9963,428.58
dijkstra,false,1093.94,1371693,98.43,7621,694.48
astar,false,1024.38,1383361,99.27,7621,659.98
bfs,false,774.25,1371696,98.43,7621,580.59
dfs,false,383.17,732953,52.60,17015,466.28
wallFollower,false,624.75,1584509,113.70,104483,560.08
