Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2901.88,3449028,98.23,16541,1151.61
astar,true,2558.27,3462270,98.61,16541,1043.53
bfs,true,1988.73,3449019,98.23,16541,1178.05
dfs,true,994.78,2036345,57.99,16541,1004.05
wallFollower,true,1132.14,2964590,84.43,16541,1026.38
dijkstra,false,3277.46,3549140,98.73,12940,1371.35
astar,false,2669.89,3574528,99.44,12940,1307.91
bfs,false,1997.29,3549140,98.73,12940,1075.81
dfs,false,561.07,1021729,28.42,37684,532.67
wallFollower,false,1665.17,4134567,115.02,274005,1282.15
