Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5093.21,5521973,98.41,21410,1869.16
astar,true,4409.93,5539581,98.72,21410,1850.70
bfs,true,3309.79,5521975,98.41,21410,1981.94
dfs,true,1320.05,2555498,45.54,21410,986.99
wallFollower,true,2396.47,6132852,109.30,21410,1749.47
dijkstra,false,5636.21,5679410,98.87,17009,2046.59
astar,false,4317.33,5718777,99.55,17009,1960.31
bfs,false,3247.60,5679409,98.87,17009,2099.26
dfs,false,994.95,1785306,31.08,70277,934.49
wallFollower,false,2483.33,6314025,109.91,393913,1930.16
