Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,858.39,1171075,97.49,8986,438.68
astar,true,789.89,1177945,98.06,8986,384.00
bfs,true,622.36,1171081,97.49,8986,311.91
dfs,true,255.37,542409,45.15,8986,263.70
wallFollower,true,464.85,1325423,110.34,8986,325.40
dijkstra,false,979.31,1208339,98.26,6947,347.95
astar,false,894.51,1219476,99.16,6947,330.81
bfs,false,682.26,1208345,98.26,6947,321.36
dfs,false,325.45,555744,45.19,19321,306.58
wallFollower,false,572.04,1392926,113.26,94097,300.96
