Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,692.41,889455,97.61,7779,302.91
astar,true,687.83,896328,98.36,7779,287.38
bfs,true,544.66,889459,97.61,7779,230.41
dfs,true,249.95,446096,48.95,7779,190.44
wallFollower,true,401.18,938036,102.94,7779,307.46
dijkstra,false,720.46,922041,98.84,6810,348.02
astar,false,667.31,928800,99.56,6810,323.05
bfs,false,515.32,922040,98.84,6810,429.34
dfs,false,219.92,421410,45.17,16694,238.24
wallFollower,false,337.30,802604,86.03,70324,320.49
