Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2445.65,2945868,98.15,14596,825.18
astar,true,2203.54,2958343,98.57,14596,768.46
bfs,true,1719.72,2945867,98.15,14596,853.88
dfs,true,739.76,1543086,51.41,14596,597.21
wallFollower,true,1063.94,2930410,97.64,14596,844.49
dijkstra,false,2691.81,3030756,98.64,11744,1340.52
astar,false,2195.35,3053091,99.37,11744,1269.39
bfs,false,1659.81,3030759,98.64,11744,1057.26
dfs,false,576.20,1067564,34.75,26666,456.56
wallFollower,false,1228.02,3179454,103.48,222732,1077.47
