Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2006.12,2371043,97.98,12893,1473.99
astar,true,1864.15,2381853,98.42,12893,1460.47
bfs,true,1472.63,2371055,97.98,12893,1289.51
dfs,true,575.96,967911,40.00,12893,770.16
wallFollower,true,1221.41,2916899,120.53,12893,1136.67
dijkstra,false,2053.42,2440909,98.53,10983,1123.14
astar,false,1715.44,2459564,99.28,10983,1025.11
bfs,false,1271.16,2440909,98.53,10983,858.77
dfs,false,598.17,1210468,48.86,21426,541.21
wallFollower,false,816.73,2181509,88.06,189567,867.96
