Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4977.84,5321014,97.72,19858,1668.52
astar,true,4179.37,5345046,98.16,19858,1562.68
bfs,true,3083.57,5321015,97.72,19858,1716.50
dfs,true,1608.31,3062801,56.25,19858,1372.06
wallFollower,true,1806.37,4782482,87.83,19858,1486.36
dijkstra,false,5453.41,5456798,97.89,16068,1822.51
astar,false,4222.72,5503068,98.72,16068,1750.65
bfs,false,3108.68,5456800,97.89,16068,1753.20
dfs,false,1397.01,2625586,47.10,42048,1038.59
wallFollower,false,2428.66,6165133,110.60,431897,1480.20
