Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,80.97,97303,96.10,2258,30.91
astar,true,82.84,98866,97.65,2258,29.64
bfs,true,68.42,97303,96.10,2258,35.55
dfs,true,42.79,58086,57.37,2258,22.89
wallFollower,true,47.55,88495,87.40,2258,35.13
dijkstra,false,87.97,100856,97.32,1993,27.96
astar,false,88.68,102406,98.81,1993,30.12
bfs,false,71.51,100854,97.32,1993,27.36
dfs,false,46.35,67539,65.17,4290,28.77
wallFollower,false,58.39,107954,104.17,8383,31.47
