Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4333.72,4854814,97.85,19323,1489.90
astar,true,3644.33,4876398,98.29,19323,1342.90
bfs,true,2850.86,4854810,97.85,19323,1112.01
dfs,true,1211.62,2310047,46.56,19323,1204.41
wallFollower,true,2101.86,5319238,107.22,19323,1671.79
dijkstra,false,4940.78,4995484,98.35,15880,1296.53
astar,false,3771.84,5033095,99.10,15880,1176.60
bfs,false,2708.36,4995484,98.35,15880,1541.64
dfs,false,1453.58,2856779,56.25,32131,1122.83
wallFollower,false,2070.87,5166263,101.72,378576,936.94
