Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5625.67,6185224,98.16,22563,2373.97
astar,true,4542.61,6209194,98.54,22563,2257.74
bfs,true,3442.14,6185228,98.16,22563,1925.19
dfs,true,1538.69,3330012,52.85,22563,1082.49
wallFollower,true,2123.37,5964935,94.66,22563,2317.84
dijkstra,false,6623.52,6368971,98.73,18722,2510.87
astar,false,4967.17,6411319,99.38,18722,2445.20
bfs,false,3641.57,6368979,98.73,18722,2069.94
dfs,false,1793.08,3285262,50.93,53961,1416.85
wallFollower,false,2963.87,7460027,115.64,422874,2125.46
