Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1921.464,795642,41.85,11951,1362.68
astar,true,5130.175,1867310,98.21,11951,1318.01
bfs,true,2292.561,1877137,98.73,11951,1540.35
dfs,true,1089.364,829285,43.62,11951,944.24
wallFollower,true,2203.635,2154990,113.35,11951,1139.55
dijkstra,false,2965.364,1201627,61.73,19335,1569.87
astar,false,5953.455,1916757,98.47,9554,1021.82
bfs,false,2385.198,1924783,98.89,9554,1408.49
dfs,false,893.871,691250,35.51,23285,799.75
wallFollower,false,1976.307,1814865,93.24,137373,1164.70
