Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1183.797,518725,52.93,8463,804.08
astar,true,2580.550,953422,97.29,8463,385.52
bfs,true,1180.564,961281,98.09,8463,775.24
dfs,true,611.989,462122,47.16,8463,468.51
wallFollower,true,1094.385,1043310,106.46,8463,721.35
dijkstra,false,835.552,347352,34.62,9815,506.62
astar,false,2965.178,980079,97.68,6460,551.29
bfs,false,1217.928,987162,98.39,6460,674.31
dfs,false,688.944,521760,52.00,16202,667.07
wallFollower,false,1286.459,1220542,121.65,73164,744.97
