Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3699.966,1552596,61.34,13483,1397.96
astar,true,6852.777,2478691,97.92,13483,1307.11
bfs,true,3073.009,2493461,98.51,13483,1903.43
dfs,true,2167.321,1623732,64.15,13483,1417.02
wallFollower,true,1841.520,1827847,72.21,13483,1333.04
dijkstra,false,4283.715,1708242,65.92,17828,2067.69
astar,false,7934.126,2542689,98.12,11040,1376.55
bfs,false,3136.148,2555174,98.60,11040,2397.24
dfs,false,1865.899,1460022,56.34,28195,1316.48
wallFollower,false,2597.946,2486350,95.95,197767,1629.90
