Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4177.908,1702040,52.35,15478,1937.04
astar,true,8660.044,3158775,97.16,15478,2514.58
bfs,true,3988.373,3187508,98.04,15478,2585.96
dfs,true,2001.963,1458498,44.86,15478,1495.18
wallFollower,true,3613.123,3599256,110.70,15478,2351.67
dijkstra,false,3660.743,1469583,44.15,27406,1961.28
astar,false,10704.883,3289106,98.82,13301,1631.06
bfs,false,4392.045,3298687,99.10,13301,2486.83
dfs,false,1156.712,869673,26.13,51339,1268.39
wallFollower,false,4068.321,3771135,113.30,221951,2507.22
