Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4408.946,1838736,58.84,15295,1926.93
astar,true,8372.435,3042966,97.37,15295,1907.87
bfs,true,3727.402,3065352,98.09,15295,2189.56
dfs,true,2110.651,1658573,53.07,15295,1843.84
wallFollower,true,2982.355,2947534,94.32,15295,1745.62
dijkstra,false,3713.429,1488524,46.53,20092,1625.16
astar,false,9737.433,3139855,98.14,12527,2038.23
bfs,false,3908.844,3152282,98.53,12527,2184.76
dfs,false,2619.315,2007416,62.75,34701,1759218606644.50
wallFollower,false,3187.615,3030701,94.73,234061,1967.85
