Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1488.852,639362,49.95,9683,805.10
astar,true,3299.305,1253502,97.93,9683,761.18
bfs,true,1560.464,1260364,98.47,9683,674.22
dfs,true,800.666,598559,46.76,9683,718.34
wallFollower,true,1449.412,1372216,107.20,9683,893.11
dijkstra,false,2248.962,898250,68.55,12905,907.24
astar,false,3902.443,1279197,97.62,7319,517.28
bfs,false,1590.603,1287180,98.23,7319,1090.19
dfs,false,769.359,611365,46.66,16422,525.31
wallFollower,false,1343.727,1214678,92.69,102979,851.01
