Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3603.297,1522728,52.87,14389,1633.81
astar,true,7679.103,2788903,96.84,14389,1736.04
bfs,true,3555.807,2814623,97.73,14389,1550.34
dfs,true,1537.375,1124980,39.06,14389,1264.81
wallFollower,true,3708.606,3523887,122.36,14389,2351.18
dijkstra,false,4219.182,1677826,56.90,18473,2212.98
astar,false,9075.272,2896619,98.24,11915,1573.39
bfs,false,3666.607,2907378,98.60,11915,2337.60
dfs,false,1709.006,1319483,44.75,30928,1461.23
wallFollower,false,3573.919,3302394,112.00,202953,1879.96
