Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5888.411,2370425,54.48,18182,3532.43
astar,true,12699.610,4231148,97.24,18182,2317.25
bfs,true,5617.997,4256515,97.82,18182,2424.07
dfs,true,2675.760,1993740,45.82,18182,2117.41
wallFollower,true,4895.249,4731726,108.74,18182,2847.14
dijkstra,false,6738.731,2490872,55.92,27499,2900.10
astar,false,14711.007,4376146,98.24,14415,3146.61
bfs,false,5542.576,4395056,98.66,14415,3437.55
dfs,false,3468.787,2673334,60.01,35594,2349.62
wallFollower,false,4699.601,4430450,99.46,332264,3693.87
