Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1647.764,688943,38.17,11441,904.84
astar,true,4744.835,1762379,97.64,11441,1229.95
bfs,true,2193.504,1777361,98.47,11441,1425.19
dfs,true,970.339,706434,39.14,11441,864.24
wallFollower,true,2293.249,2208446,122.35,11441,846.04
dijkstra,false,2869.960,1128708,61.08,18202,1234.43
astar,false,5852.375,1804931,97.68,8989,1052.77
bfs,false,2336.115,1818281,98.40,8989,1479.79
dfs,false,1207.784,919830,49.78,29555,1229.74
wallFollower,false,2040.852,1857205,100.51,140305,1239.35
