Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2121.781,917249,59.90,10251,982.76
astar,true,3978.858,1482308,96.80,10251,728.57
bfs,true,1886.900,1498904,97.89,10251,773.64
dfs,true,1058.726,791630,51.70,10251,796.67
wallFollower,true,1621.693,1488806,97.23,10251,1126.85
dijkstra,false,1639.927,663748,42.34,14455,1017.48
astar,false,4615.124,1533160,97.80,8064,773.84
bfs,false,1965.255,1543982,98.49,8064,1596.64
dfs,false,1000.503,743190,47.41,22447,817.83
wallFollower,false,1669.626,1509693,96.31,124215,1040.29
