Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2172.330,911535,41.34,12756,1353.39
astar,true,5983.676,2157794,97.86,12756,1670.57
bfs,true,2775.427,2170180,98.42,12756,1475.02
dfs,true,1136.974,869436,39.43,12756,1041.63
wallFollower,true,2732.187,2683514,121.70,12756,1366.57
dijkstra,false,2175.739,914796,40.52,18218,1598.03
astar,false,6835.747,2209659,97.89,10342,1218.75
bfs,false,2825.912,2222454,98.45,10342,1936.91
dfs,false,1073.290,829846,36.76,34343,1018.32
wallFollower,false,2551.648,2418826,107.15,160663,1989.05
