Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1839.424,749876,46.29,10460,1017.07
astar,true,4120.614,1578509,97.44,10460,850.87
bfs,true,1916.096,1590162,98.16,10460,1198.87
dfs,true,1252.302,940889,58.08,10460,791.00
wallFollower,true,1448.461,1368194,84.46,10460,854.34
dijkstra,false,2310.202,948346,57.18,14949,1077.66
astar,false,4862.479,1619712,97.66,8215,719.60
bfs,false,2128.770,1630958,98.34,8215,1404.52
dfs,false,990.076,736034,44.38,23111,1759218605167.11
wallFollower,false,1950.980,1773450,106.93,126845,1067.28
