Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1029.194,476241,52.26,7925,624.04
astar,true,2315.136,887516,97.40,7925,566.88
bfs,true,1075.428,894942,98.21,7925,704.84
dfs,true,489.342,379569,41.65,7925,552.75
wallFollower,true,1078.974,1070572,117.48,7925,492.16
dijkstra,false,1317.649,553841,59.37,10187,606.56
astar,false,2774.447,909654,97.51,6216,679.99
bfs,false,1160.947,916840,98.28,6216,730.43
dfs,false,575.693,443372,47.53,12494,654.17
wallFollower,false,998.832,893840,95.82,70517,817.10
