Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3617.944,1479479,51.37,14485,1754.82
astar,true,7681.802,2803732,97.35,14485,1590.24
bfs,true,3374.657,2823685,98.04,14485,1636.04
dfs,true,2023.838,1643170,57.05,14485,2017.31
wallFollower,true,2298.721,2487826,86.38,14485,1699.72
dijkstra,false,4922.655,1939534,65.78,23544,2140.35
astar,false,8896.671,2900763,98.38,12265,1832.35
bfs,false,3517.225,2909316,98.67,12265,2422.98
dfs,false,1641.380,1335949,45.31,44930,1881.33
wallFollower,false,2890.797,3015092,102.26,218768,1947.29
