Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,195.906,76067,60.85,2776,94.61
astar,true,335.817,119498,95.60,2776,64.23
bfs,true,183.229,121866,97.49,2776,103.01
dfs,true,107.561,72874,58.30,2776,72.27
wallFollower,true,131.975,106569,85.26,2776,84.47
dijkstra,false,196.633,66265,51.78,3246,84.06
astar,false,457.646,122987,96.10,2205,75.75
bfs,false,205.821,125355,97.95,2205,108.60
dfs,false,61.128,39206,30.63,4401,47.53
wallFollower,false,193.330,155272,121.33,11041,105.26
