Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1013.764,398436,37.90,8438,495.24
astar,true,2755.711,1030289,98.01,8438,818.06
bfs,true,1268.996,1037870,98.73,8438,746.82
dfs,true,420.243,366676,34.88,8438,418.45
wallFollower,true,1297.967,1376967,130.98,8438,499.54
dijkstra,false,1427.849,578778,53.78,10556,713.14
astar,false,3262.350,1058465,98.35,6859,538.43
bfs,false,1325.965,1063831,98.85,6859,927.89
dfs,false,536.158,461796,42.91,16753,609.67
wallFollower,false,924.747,976334,90.72,78416,749.44
