Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2349.261,1038421,42.91,13117,1519.70
astar,true,6053.146,2344996,96.90,13117,1688.92
bfs,true,2836.213,2366327,97.78,13117,1837.57
dfs,true,1493.106,1276175,52.73,13117,1281.02
wallFollower,true,2104.870,2300203,95.05,13117,1425.51
dijkstra,false,3355.331,1360604,54.92,21199,1976.76
astar,false,7195.218,2435080,98.29,10600,1292.47
bfs,false,2959.447,2444859,98.69,10600,2034.38
dfs,false,1440.144,1233438,49.79,32068,1372.67
wallFollower,false,2695.376,2860562,115.47,182242,1895.31
