Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1296.837,514220,45.71,8771,669.59
astar,true,3045.260,1093549,97.20,8771,933.21
bfs,true,1384.565,1103055,98.05,8771,857.71
dfs,true,595.826,488422,43.42,8771,389.88
wallFollower,true,1198.910,1281621,113.92,8771,625.97
dijkstra,false,1944.256,699436,60.73,11936,865.38
astar,false,3658.319,1132858,98.36,7513,922.24
bfs,false,1422.767,1136917,98.72,7513,756.25
dfs,false,658.747,562271,48.82,17382,730.47
wallFollower,false,1242.803,1282749,111.38,86928,875.04
