Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3154.595,1275095,63.75,11800,1389.27
astar,true,5710.346,1940755,97.04,11800,1135.46
bfs,true,2291.411,1959171,97.96,11800,1490.12
dfs,true,1328.722,1142999,57.15,11800,1134.89
wallFollower,true,1564.054,1725155,86.26,11800,1295.01
dijkstra,false,3216.533,1224449,59.80,17440,1492.38
astar,false,6130.948,1997246,97.54,9331,1232.61
bfs,false,2392.544,2009845,98.16,9331,1555.89
dfs,false,1368.719,1219162,59.54,23157,1309.78
wallFollower,false,1915.151,2039733,99.62,159934,1633.93
