Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2218.514,990017,54.85,11414,1196.85
astar,true,4862.693,1764428,97.75,11414,1167.36
bfs,true,2103.891,1776225,98.41,11414,1148.36
dfs,true,1047.135,912751,50.57,11414,1019.15
wallFollower,true,1623.802,1795852,99.49,11414,825.43
dijkstra,false,2686.484,1093988,59.20,14623,1491.41
astar,false,5505.457,1801716,97.50,8788,1047.69
bfs,false,2185.806,1815273,98.23,8788,1120.76
dfs,false,1075.374,887265,48.01,22801,1047.05
wallFollower,false,1897.300,1975630,106.91,141011,1664.92
