Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,809.986,476078,45.29,8194,764.04
astar,true,1965.030,1012257,96.29,8194,581.70
bfs,true,841.044,1026575,97.65,8194,831.63
dfs,true,221.546,333146,31.69,8194,601.25
wallFollower,true,797.326,1444210,137.38,8194,675.62
dijkstra,false,1559.627,681547,63.33,11581,898.84
astar,false,3486.677,1050349,97.60,6541,837.94
bfs,false,1100.568,1059042,98.41,6541,1139.47
dfs,false,392.754,510086,47.40,16581,649.69
wallFollower,false,562.386,930950,86.51,84626,837.43
