Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,601.999,373675,47.83,7116,679.24
astar,true,1363.775,755825,96.75,7116,369.28
bfs,true,612.252,765537,97.99,7116,428.96
dfs,true,268.634,398462,51.00,7116,484.89
wallFollower,true,416.763,771349,98.73,7116,535.44
dijkstra,false,660.548,337950,42.25,9408,639.13
astar,false,2244.428,784471,98.09,5779,570.85
bfs,false,688.510,789684,98.74,5779,838.94
dfs,false,232.269,320646,40.09,11498,384.98
wallFollower,false,493.795,885363,110.70,64355,701.12
