Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1664.407,974408,48.72,12367,1131.47
astar,true,3891.763,1959615,97.98,12367,702.42
bfs,true,1659.931,1970674,98.53,12367,1204.35
dfs,true,839.288,1186111,59.31,12367,1469.16
wallFollower,true,930.089,1640090,82.00,12367,1344.29
dijkstra,false,3183.063,1293484,63.17,16096,1726.97
astar,false,7274.329,2002191,97.78,9322,1525.30
bfs,false,2108.682,2012162,98.27,9322,1836.66
dfs,false,613.056,793318,38.74,24487,903.60
wallFollower,false,1384.371,2235391,109.17,152030,2135.25
