Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5461.845,2291336,50.92,17846,2625.72
astar,true,11657.753,4366403,97.03,17846,2867.85
bfs,true,5777.442,4400493,97.79,17846,3437.67
dfs,true,2840.349,2272520,50.50,17846,2492.21
wallFollower,true,4358.429,4472164,99.38,17846,2029.13
dijkstra,false,8327.717,3192223,69.29,25360,3401.78
astar,false,14323.704,4503721,97.76,14623,2828.90
bfs,false,5507.732,4527561,98.28,14623,3031.28
dfs,false,3161.565,2562523,55.62,46189,2493.17
wallFollower,false,4093.650,4272646,92.74,347494,3569.94
